Position,Poste,module,Magento_Paypal
Size,Size,module,Magento_Paypal
Catalog Category Page,La Page Catégorie catalogue,module,Magento_Paypal
Catalog Product Page,Page Produit catalogue,module,Magento_Paypal
Checkout Cart Page,Commander Panier Page,module,Magento_Paypal
Basic Settings - PayPal Express Checkout,Paramètres de base - PayPal Express Checkout,module,Magento_Paypal
Title,Titre,module,Magento_Paypal
"It is recommended to set this value to ""PayPal"" per store views.","Il est recommandé de définir cette valeur à ""PayPal"" par magasin.",module,Magento_Paypal
Sort Order,Ordre de tri,module,Magento_Paypal
Payment Action,L'action de paiement,module,Magento_Paypal
Display on Product Details Page,Afficher sur la page Détails du produit,module,Magento_Paypal
Authorization Honor Period (days),L'honneur d'autorisation de période (jours),module,Magento_Paypal
Specifies what the Authorization Honor Period is on the merchantâ€™s PayPal account. It must mirror the setting in PayPal.,L'autorisation précise ce que l'honneur est sur la période du commerçant compte PayPal. Il doit être le reflet de la mise en PayPal.,module,Magento_Paypal
Order Valid Period (days),Commander Période de validité (jours),module,Magento_Paypal
Specifies what the Order Valid Period is on the merchantâ€™s PayPal account. It must mirror the setting in PayPal.,Indique ce que l'ordre est valable sur la période du commerçant compte PayPal. Il doit être le reflet de la mise en PayPal.,module,Magento_Paypal
Number of Child Authorizations,Nombre d'autorisations de l'enfant,module,Magento_Paypal
The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase.,"Par défaut, le nombre d'autorisations de l'enfant dans votre compte PayPal est 1. Pour ce faire plusieurs autorisations veuillez contacter PayPal pour demander une augmentation.",module,Magento_Paypal
Advanced Settings,Paramètres avancés,module,Magento_Paypal
Display on Shopping Cart,Affichage sur Panier,module,Magento_Paypal
Also affects mini-shopping cart.,Affecte également les mini-panier.,module,Magento_Paypal
Payment Applicable From,Paiement applicable à partir de,module,Magento_Paypal
Countries Payment Applicable From,Paiement applicable du pays,module,Magento_Paypal
Debug Mode,Mode de débogage,module,Magento_Paypal
Enable SSL verification,Activer la vérification SSL,module,Magento_Paypal
Transfer Cart Line Items,Panier articles ligne de transfert,module,Magento_Paypal
Transfer Shipping Options,Options d'expédition de transfert,module,Magento_Paypal
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","Si cette option est activée, le client peut changer l'adresse de livraison et le mode d'expédition sur le site Web de PayPal. En mode direct fonctionne via protocole HTTPS uniquement.",module,Magento_Paypal
Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.,Notez que PayPal peut gérer jusqu'à 10 options de livraison. C'est pourquoi Magento ne transférera que 10 premières les moins chers dans les options de livraison s'il y a plus de 10 disponibles.,module,Magento_Paypal
Shortcut Buttons Flavor,Touches de raccourci de la saveur,module,Magento_Paypal
Enable PayPal Guest Checkout,Activer PayPal Guest Checkout,module,Magento_Paypal
Ability for buyer to purchase without PayPal account.,Possibilité pour l'acheteur d'acheter sans compte PayPal.,module,Magento_Paypal
Require Customer's Billing Address,Besoin d'adresse de facturation du client,module,Magento_Paypal
This feature needs be enabled first for the merchant account through PayPal technical support.,Cette fonction doit être activée pour la première fois le compte commerçant par PayPal support technique.,module,Magento_Paypal
Billing Agreement Signup,L'accord de facturation s'inscrire,module,Magento_Paypal
"Whether to create a billing agreement, if there are no active billing agreements available.","Que ce soit pour créer un accord de facturation, s'il n'y a pas d'ententes de facturation active disponible.",module,Magento_Paypal
"
                        Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.
                    ",Les commerçants ont besoin de s'appliquer aux accords de facturation PayPal pour l'activation de fonction. N'activez pas cette option jusqu'à ce que PayPal confirme que les ententes de facturation sont activés pour votre compte marchand.,module,Magento_Paypal
Skip Order Review Step,Passer l'étape Vérification de la commande,module,Magento_Paypal
PayPal Billing Agreement Settings,Les paramètres de l'accord de facturation PayPal,module,Magento_Paypal
Enabled,Activé,module,Magento_Paypal
"
                            Will appear as a payment option only for customers who have at least one active billing agreement.
                        ",Apparaît comme une option de paiement uniquement pour les clients qui ont au moins un contrat de facturation active.,module,Magento_Paypal
Allow in Billing Agreement Wizard,Permettre à l'accord de facturation Wizard,module,Magento_Paypal
Settlement Report Settings,Les paramètres de rapport d'établissement,module,Magento_Paypal
SFTP Credentials,Titres SFTP,module,Magento_Paypal
Login,Login,module,Magento_Paypal
Password,Mot de passe oublié,module,Magento_Paypal
Custom Endpoint Hostname or IP-Address,Noeud final personnalisé d'hôte ou l'adresse IP,module,Magento_Paypal
"By default it is ""reports.paypal.com"".","Par défaut c'est ""reports.paypal.com"".",module,Magento_Paypal
"Use colon to specify port. For example: ""test.example.com:5224"".","Utiliser deux-points pour indiquer le port. Par exemple : ""test.example.com:5224"".",module,Magento_Paypal
Custom Path,Chemin personnalisé,module,Magento_Paypal
Scheduled Fetching,Service de l'extraction,module,Magento_Paypal
Enable Automatic Fetching,Activer la lecture automatique,module,Magento_Paypal
Schedule,Annexe,module,Magento_Paypal
PayPal retains reports for 45 days.,PayPal conserve des rapports pour 45 jours.,module,Magento_Paypal
Time of Day,L'heure du jour,module,Magento_Paypal
Frontend Experience Settings,Les paramètres de l'expérience Frontend,module,Magento_Paypal
PayPal Product Logo,Logo PayPal,module,Magento_Paypal
Displays on catalog pages and homepage.,Affiche sur les pages de catalogue et d'accueil.,module,Magento_Paypal
PayPal Merchant Pages Style,Style Pages Marchand PayPal,module,Magento_Paypal
Page Style,Style de la page,module,Magento_Paypal
"
                            Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).
                        ","Valeurs autorisées : ""paypal"", ""primaires"" (valeur par défaut), votre valeur personnalisées (un style de page de paiement sur mesure à partir de votre compte marchand de profil).",module,Magento_Paypal
Header Image URL,URL de l'image d'en-tête,module,Magento_Paypal
"
                            The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.
                        ","L'image en haut à gauche de la page de paiement. Sa taille maximale est 750x90 pixels.  <strong style =""color:red"" >HTTPS </strong > est fortement encouragée.",module,Magento_Paypal
Header Background Color,Couleur d'arrière-plan de coupe,module,Magento_Paypal
"
                            The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII.
                        ",La couleur de fond pour l'en-tête de la page de paiement. Insensible à la six caractères HTML code de couleur hexadécimal en ASCII.,module,Magento_Paypal
Header Border Color,Couleur de bordure en-tête,module,Magento_Paypal
2-pixel perimeter around the header space.,2-pixel périmètre autour de l'espace d'en-tête.,module,Magento_Paypal
Page Background Color,La couleur de fond de page,module,Magento_Paypal
"
                            The background color for the checkout page around the header and payment form.
                        ",La couleur de fond pour la page de paiement autour de l'en-tête et le formulaire de paiement.,module,Magento_Paypal
Payments Advanced (Includes Express Checkout),(Advanced paiements comprend Express Checkout),module,Magento_Paypal
Accept payments with a PCI-compliant checkout that keeps customers on your site.,Accepter les paiements avec une carte PCI-conforme commander qui incite les clients sur votre site.,module,Magento_Paypal
Payments Advanced and Express Checkout,Recherche avancée paiements et Express Commander,module,Magento_Paypal
Partner,Partner,module,Magento_Paypal
Vendor,Vendeur,module,Magento_Paypal
User,User,module,Magento_Paypal
PayPal recommends that you set up an additional User on your account at manager.paypal.com,PayPal vous recommande de configurer un utilisateur supplémentaire sur votre compte à manager.paypal.com,module,Magento_Paypal
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal vous recommande de configurer un utilisateur supplémentaire sur votre compte à manager.paypal.com, au lieu de saisir votre nom d'administrateur et mot de passe ici. Ceci permettra d'améliorer votre sécurité et éviter toute interruption de service si vous modifiez ultérieurement votre mot de passe. Si vous ne souhaitez pas configurer un utilisateur supplémentaire, vous pouvez entrer à nouveau votre compte marchand ici.",module,Magento_Paypal
Test Mode,Mode Test,module,Magento_Paypal
Use Proxy,Utiliser le proxy,module,Magento_Paypal
"
                    <a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                            <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front â€“ at no additional cost to you.
                                            Use PayPalâ€™s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                            The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                            or more. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                "," <a href =""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target =""_blank"" >Pourquoi annoncer du financement ? </a > <br/ >                                            
 <strong >Offrez à vos commerciaux un boost lorsque vous annoncer le financement. </strong > <br/ >PayPal aide à transformer les navigateurs en acheteurs grâce à un financement                                            
de crédit PayPal&# 174 ;. Vos clients ont plus de temps pour payer, alors que vous obtenez payé en une fois â€"" sans frais supplémentaires pour vous.                                            
Utiliser l'PayPalâ gratuitement des bannières publicitaires qui vous permettent d'annoncer de crédit PayPal&# 174 ; le financement comme une option de paiement lorsque vos clients à commander avec PayPal.                                            
Le programme de publicité PayPal a été montré pour générer des achats supplémentaires de même qu'une augmentation de l'achat moyen du consommateur tailles par 15  %                                            
ou plus.  <a href =""https://financing.paypal.com/ppfinportal/content/forrester"" target =""_blank"" >voir détails </a >.",module,Magento_Paypal
Basic Settings - PayPal Payments Advanced,Réglages de base - Les paiements PayPal Recherche Avancée,module,Magento_Paypal
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","Il est recommandé de définir cette valeur à ""carte de débit ou carte de crédit"" par magasin.",module,Magento_Paypal
CVV Entry is Editable,Entrée CVV est modifiable,module,Magento_Paypal
Require CVV Entry,Besoin d'entrée CVV,module,Magento_Paypal
Send Email Confirmation,Envoyer un e-mail de confirmation,module,Magento_Paypal
URL method for Cancel URL and Return URL,Méthode URL pour annuler l'URL et URL de retour,module,Magento_Paypal
Payflow Link (Includes Express Checkout),Payflow Link (Comprend Express Checkout),module,Magento_Paypal
Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.,Connectez votre compte marchand avec une passerelle PCI qui permet aux clients de payer sans quitter votre site.,module,Magento_Paypal
Payflow Link and Express Checkout,Payflow Link et Express Commander,module,Magento_Paypal
Email Associated with PayPal Merchant Account (Optional),Courriel associé avec PayPal compte marchand (en option),module,Magento_Paypal
"If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here.","Si vous n'avez pas plusieurs utilisateurs sur votre compte, veuillez saisir à nouveau votre compte marchand/vendeur ici.",module,Magento_Paypal
Enable Payflow Link,Activer Payflow Link,module,Magento_Paypal
Enable Express Checkout,Activer la fonction Paiement express,module,Magento_Paypal
Basic Settings - PayPal Payflow Link,Paramètres de base - PayPal Payflow Link,module,Magento_Paypal
Website Payments Pro Hosted Solution,Website Payments Pro Solution hébergée,module,Magento_Paypal
Accept payments with a PCI compliant checkout that keeps customers on your site.,Accepter les paiements avec un commander conforme PCI qui incite les clients sur votre site.,module,Magento_Paypal
Payments Pro Hosted Solution,Payments Pro Solution hébergée,module,Magento_Paypal
"
                    <a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                            <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front â€“ at no additional cost to you.
                            Use PayPalâ€™s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                            The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                            or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                "," <a href =""https :/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target =""_blank"" >Pourquoi annoncer du financement ? </a > <br/ >                            
 <strong >Offrez à vos commerciaux un boost lorsque vous annoncer le financement. </strong > <br/ >PayPal aide à transformer les navigateurs en acheteurs grâce à un financement                            
de crédit PayPal&# 174 ;. Vos clients ont plus de temps pour payer, alors que vous obtenez payé en une fois â€"" sans frais supplémentaires pour vous.                            
Utiliser l'PayPalâ gratuitement des bannières publicitaires qui vous permettent d'annoncer de crédit PayPal&# 174 ; le financement comme une option de paiement lorsque vos clients à commander avec PayPal.                            
Le programme de publicité PayPal a été montré pour générer des achats supplémentaires de même qu'une augmentation de l'achat moyen du consommateur tailles par 15  %                            
ou plus.  <a href =""https :/financing.paypal.com/ppfinportal/content/forrester"" target =""_blank"" >voir détails </a >.",module,Magento_Paypal
Basic Settings - PayPal Payments Pro Hosted Solution,Réglages de base - Les paiements PayPal Pro Solution hébergée,module,Magento_Paypal
Display Express Checkout in the Payment Information step,La caisse express afficher les informations de paiement dans l'étape,module,Magento_Paypal
Website Payments Pro Hosted Solution and Express Checkout,Website Payments Pro Solution hébergée et Express Commander,module,Magento_Paypal
Basic Settings - PayPal Website Payments Pro Hosted Solution,Réglages de base - PayPal Website Payments Pro Solution hébergée,module,Magento_Paypal
Payflow Pro,Payflow Pro,module,Magento_Paypal
Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.,Connectez votre compte marchand avec une passerelle entièrement personnalisable qui permet aux clients de payer sans quitter votre site.,module,Magento_Paypal
Vault enabled,Vault activé,module,Magento_Paypal
Basic Settings - PayPal Payflow Pro,Paramètres de base - PayPal Payflow Pro,module,Magento_Paypal
Vault Title,Titre Vault,module,Magento_Paypal
Credit Card Settings,Les paramètres de carte de crédit,module,Magento_Paypal
Allowed Credit Card Types,Types de cartes de crédit admis,module,Magento_Paypal
"
                    Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.
                ","Le soutien des cartes American Express besoin d'accord. En savoir plus sur le site  <a href =""http://www.paypal.com/amexupdate"" >http://www.paypal.com/amexupdate </a >.",module,Magento_Paypal
CVV and AVS Settings,Les paramètres d'AVS et CVV,module,Magento_Paypal
Reject Transaction if:,Rejeter Transaction si :,module,Magento_Paypal
AVS Street Does Not Match,Rue d'AVS ne correspond pas,module,Magento_Paypal
AVS Zip Does Not Match,Zip d'AVS ne correspond pas,module,Magento_Paypal
International AVS Indicator Does Not Match,Indicateur d'AVS International ne correspond pas,module,Magento_Paypal
Card Security Code Does Not Match,Code de sécurité de la carte ne correspond pas,module,Magento_Paypal
Payflow Pro (Includes Express Checkout),(Payflow Pro comprend Express Checkout),module,Magento_Paypal
Payflow Pro and Express Checkout,Payflow Pro et Express Commander,module,Magento_Paypal
"
                    <a href=""https:/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front â€“ at no additional cost to you.
                                Use PayPalâ€™s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                or more. <a href=""https:/financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.
                "," <a href =""https :/financing.paypal.com/ppfinportal/content/whyUseFinancing"" target =""_blank"" >Pourquoi annoncer du financement ? </a > <br/ >                                
 <strong >Offrez à vos commerciaux un boost lorsque vous annoncer le financement. </strong > <br/ >PayPal aide à transformer les navigateurs en acheteurs grâce à un financement                                
de crédit PayPal&# 174 ;. Vos clients ont plus de temps pour payer, alors que vous obtenez payé en une fois â€"" sans frais supplémentaires pour vous.                                
Utiliser l'PayPalâ gratuitement des bannières publicitaires qui vous permettent d'annoncer de crédit PayPal&# 174 ; le financement comme une option de paiement lorsque vos clients à commander avec PayPal.                                
Le programme de publicité PayPal a été montré pour générer des achats supplémentaires de même qu'une augmentation de l'achat moyen du consommateur tailles par 15  %                                
ou plus.  <a href =""https :/financing.paypal.com/ppfinportal/content/forrester"" target =""_blank"" >voir détails </a >.",module,Magento_Paypal
Persistent Shopping Cart,Panier,module,Magento_Paypal
General Options,Options générales,module,Magento_Persistent
Enable Persistence,Activer la persistance,module,Magento_Persistent
Persistence Lifetime (seconds),Durée de persistance (secondes),module,Magento_Persistent
"Enable ""Remember Me""","Activez ""Se souvenir de moi""",module,Magento_Persistent
Remember Me Default Value,Se souvenir de moi Valeur par défaut,module,Magento_Persistent
Clear Persistence on Sign Out,Persistance claire sur Se déconnecter,module,Magento_Persistent
Persist Shopping Cart,Panier persistent,module,Magento_Persistent
Product Alerts,Alertes de produit,module,Magento_Persistent
Allow Alert When Product Price Changes,Permettre l'alerte lorsque des changements de prix des produits,module,Magento_ProductAlert
Allow Alert When Product Comes Back in Stock,Permettre une alerte lorsque le produit est de nouveau en stock,module,Magento_ProductAlert
Price Alert Email Template,Modèle d'e-mail d'alerte de prix,module,Magento_ProductAlert
"Email template chosen based on theme fallback when ""Default"" option is selected.","Modèle d'e-mail choisis en fonction de secours lorsque ""Défaut thème"" est sélectionnée.",module,Magento_ProductAlert
Stock Alert Email Template,Modèle d'e-mail d'alerte Stock,module,Magento_ProductAlert
Alert Email Sender,Expéditeur E-mail d'alerte,module,Magento_ProductAlert
Product Alerts Run Settings,Des alertes produit Run,module,Magento_ProductAlert
Frequency,Fréquence,module,Magento_ProductAlert
Start Time,Temps de démarrage,module,Magento_ProductAlert
Error Email Recipient,Destinataire de l'e-mail d'erreur,module,Magento_ProductAlert
Error Email Sender,Adresse de l'expéditeur d'erreur,module,Magento_ProductAlert
Error Email Template,Modèle d'e-mail d'erreur,module,Magento_ProductAlert
Notify me when the price drops,Me prévenir quand le prix baisse,module,Magento_ProductAlert
Notify me when this product is in stock,Me prévenir lorsque ce produit est en stock.,module,Magento_ProductAlert
Product Video,Vidéo du produit,module,Magento_ProductAlert
YouTube API Key,Clé API YouTube,module,Magento_ProductVideo
Autostart base video,Vidéo de base de démarrage automatique,module,Magento_ProductVideo
Show related video,Afficher la vidéo connexes,module,Magento_ProductVideo
Auto restart video,Vidéo redémarrage automatique,module,Magento_ProductVideo
Images And Videos,Des images et des vidéos,module,Magento_ProductVideo
Carts,Carts,module,Magento_ProductVideo
Manage carts,Les charrettes gérer,module,Magento_Quote
Marketing,Marketing,module,Magento_Quote
Products in Cart,Produits dans le panier,module,Magento_Reports
Abandoned Cart,Panier abandonnés,module,Magento_Reports
Search Terms,Les termes de recherche,module,Magento_Reports
By Customers,Par les clients,module,Magento_Reports
By Products,Par produits,module,Magento_Reports
Refunds,Les remboursements,module,Magento_Reports
Order Total,Total Commande,module,Magento_Reports
Order Count,Le nombre de commande,module,Magento_Reports
New,Nouveau,module,Magento_Reports
Ordered,Commander,module,Magento_Reports
Recently Viewed/Compared Products,Produits récemment consultés/contre,module,Magento_Reports
Show for Current,Pour les afficher,module,Magento_Reports
Default Recently Viewed Products Count,Produits récemment consultés par défaut Count,module,Magento_Reports
Default Recently Compared Products Count,Produits récemment comparés par défaut Count,module,Magento_Reports
Dashboard,Planche de bord,module,Magento_Reports
Year-To-Date Starts,Cumul annuel commence,module,Magento_Reports
Current Month Starts,Mois actuel commence,module,Magento_Reports
Select day of the month.,Sélectionnez jour du mois.,module,Magento_Reports
Recently Viewed Products,Produits récemment consultés,module,Magento_Reports
List of Products Recently Viewed by Visitor,Liste des Produits récemment consultés par visiteur,module,Magento_Reports
Number of Products to display,Nombre de produits à afficher,module,Magento_Reports
Viewed Products Grid Template,Modèle de grille de produits consultés,module,Magento_Reports
Viewed Products List Template,Modèle de liste des produits consultés,module,Magento_Reports
Viewed Products Images and Names Template,Viewed Products Modèle Images et noms,module,Magento_Reports
Viewed Products Names Only Template,Vu les noms de produits seulement Template,module,Magento_Reports
Viewed Products Images Only Template,Vue Produits Images Seuls les modèles,module,Magento_Reports
Recently Compared Products,Produits récemment comparés,module,Magento_Reports
List of Products Recently Compared and Removed from the Compare List by Visitor,Liste des Produits récemment comparés et retiré de la liste par visiteur,module,Magento_Reports
Compared Products Grid Template,Modèle de grille de produits comparés,module,Magento_Reports
Compared Products List Template,Modèle de liste des produits contre,module,Magento_Reports
Compared Products Images and Names Template,Les produits comparés Modèle Images et noms,module,Magento_Reports
Compared Product Names Only Template,"Les noms de produits, contre seulement Template",module,Magento_Reports
Compared Product Images Only Template,En comparaison des images de produit modèle uniquement,module,Magento_Reports
Average,La moyenne,module,Magento_Reports
Stock Quantity,Stock Quantité,module,Magento_Reports
Ordered Quantity,Quantité commandée,module,Magento_Reports
The report displays the top 5 most viewed products for each interval.,Le rapport indique les 5 produits les plus consultés pour chaque intervalle.,module,Magento_Reports
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","Pour l'exactitude des rapports, assurez-vous d'actualiser les statistiques à vie chaque fois que vous modifiez le fuseau horaire.",module,Magento_Reports
Guest,Guest,module,Magento_Reports
Action,Action,module,Magento_Reports
Average (Approved),Moyenne (Approuvé),module,Magento_Reports
Last Review,Dernier examen,module,Magento_Reports
Order Created,Commande créée.,module,Magento_Reports
Order Updated,Commander Mise à jour,module,Magento_Reports
The Order Updated report is created in real time and does not require a refresh.,L'ordre mis à jour le rapport est créé en temps réel et ne nécessite pas de rafraîchissement.,module,Magento_Reports
Last Invoice Created Date,Date de création la dernière facture,module,Magento_Reports
Last Credit Memo Created Date,Dernière date de la création de la note de crédit,module,Magento_Reports
First Invoice Created Date,Date de création la première facture,module,Magento_Reports
Refresh Lifetime Statistics,Actualiser les statistiques à vie,module,Magento_Reports
Are you sure you want to refresh lifetime statistics right now? This operation may slow down your customers' shopping experience.,Êtes-vous sûr de vouloir actualiser les statistiques à vie maintenant ? Cette opération peut ralentir votre expérience de magasinage des clients.,module,Magento_Reports
Refresh Statistics for the Last Day,Actualiser les statistiques pour le dernier jour,module,Magento_Reports
Are you sure you want to refresh statistics for the last day?,Êtes-vous sûr de vouloir actualiser les statistiques pour le dernier jour ?,module,Magento_Reports
Report,Rapport,module,Magento_Reports
Description,Description,module,Magento_Reports
undefined,Undefined,module,Magento_Reports
By Customers,Par les clients,module,Magento_Reports
By Products,Par produits,module,Magento_Review
Allow Guests to Write Reviews,Autoriser les invités à écrire des avis,module,Magento_Review
Active,Actif,module,Magento_Review
Inactive,Inactif,module,Magento_Review
RSS Feeds Section,Flux RSS L'article,module,Magento_Review
RSS Feeds,Flux Rss,module,Magento_Rss
Rss Config,Rss Config,module,Magento_Rss
Enable RSS,Activer le flux,module,Magento_Rss
Promotion,Promotion,module,Magento_Rss
Auto Generated Specific Coupon Codes,Coupon Codes spécifiques Auto-généré,module,Magento_SalesRule
Web Site,Site Web,module,Magento_SalesRule
Priority,La priorité,module,Magento_SalesRule
Cart Price Rule,Panier Prix de l'article,module,Magento_SalesRule
Back,Retour,module,Magento_SalesRule
Rule Information,La règle d'informations,module,Magento_SalesRule
Rule Name,Nom de la règle,module,Magento_SalesRule
Description,Description,module,Magento_SalesRule
Websites,Sites web,module,Magento_SalesRule
Customer Groups,Groupes de clients,module,Magento_SalesRule
Coupon,Coupon,module,Magento_SalesRule
Use Auto Generation,Utiliser la génération automatique,module,Magento_SalesRule
"
                        If you select and save the rule you will be able to generate multiple coupon codes.
                    ",Si vous sélectionnez Enregistrer la règle et vous serez capable de générer de multiples codes.,module,Magento_SalesRule
Uses per Coupon,Utilise par coupon,module,Magento_SalesRule
Uses per Customer,Utilise par client,module,Magento_SalesRule
"
                        Usage limit enforced for logged in customers only.
                    ",Limite d'utilisation forcée pour les clients connectés uniquement.,module,Magento_SalesRule
From,À partir de,module,Magento_SalesRule
To,À,module,Magento_SalesRule
Public In RSS Feed,Public en flux RSS,module,Magento_SalesRule
Apply,Appliquer,module,Magento_SalesRule
Discount Amount,Montant remise,module,Magento_SalesRule
Maximum Qty Discount is Applied To,La quantité maximum de réduction est appliqué à,module,Magento_SalesRule
Discount Qty Step (Buy X),Qté d'escompte (étape Acheter X),module,Magento_SalesRule
Discount amount is applied to subtotal only,Le montant de remise est appliquée aux seuls sous-total,module,Magento_SalesRule
Discount amount is applied to subtotal and shipping amount separately,Le montant de remise est appliquée au montant total partiel et voyage séparément,module,Magento_SalesRule
Apply to Shipping Amount,S'appliquent aux frais de livraison,module,Magento_SalesRule
Discard subsequent rules,Jeter les règles suivantes,module,Magento_SalesRule
Default Rule Label for All Store Views,La règle par défaut pour toutes les vues de l'étiquette de magasin,module,Magento_SalesRule
Operations,Operations,module,Magento_SalesRule
Create,Créer,module,Magento_Sales
Send Order Email,Envoyer commande Email,module,Magento_Sales
Accept or Deny Payment,Accepter ou refuser le paiement,module,Magento_Sales
Send Sales Emails,Envoyer des e-mails de vente,module,Magento_Sales
Sales Section,Section des ventes,module,Magento_Sales
Sales Emails Section,La Section e-mails de vente,module,Magento_Sales
General,Général,module,Magento_Sales
Hide Customer IP,Masquer IP Client,module,Magento_Sales
"Choose whether a customer IP is shown in orders, invoices, shipments, and credit memos.","Choisissez si un client IP est indiqué dans les commandes, les factures, les expéditions et les notes de crédit.",module,Magento_Sales
Checkout Totals Sort Order,Ordre de tri Total Commander,module,Magento_Sales
Allow Reorder,Permettre à l'Ordre,module,Magento_Sales
Invoice and Packing Slip Design,Facture et bordereau de livraison Design,module,Magento_Sales
Logo for PDF Print-outs (200x50),Logo pour les impressions PDF (200x50),module,Magento_Sales
"
                        Your default logo will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If your pdf image is distorted, try to use larger file-size image.
                    ","Votre logo sera utilisé par défaut dans les documents PDF et HTML. <br / >(jpeg, tiff, png) Si votre pdf image est déformée, essayez d'utiliser des fichiers image en taille réelle.",module,Magento_Sales
Logo for HTML Print View,Logo pour impression HTML,module,Magento_Sales
"
                        Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)
                    ","Logo pour les documents HTML uniquement. Si vide, la valeur par défaut sera utilisée. <br / >(jpeg, gif, png)",module,Magento_Sales
Address,Répondre,module,Magento_Sales
Minimum Order Amount,Le montant minimum de commande,module,Magento_Sales
Enable,Activer,module,Magento_Sales
Minimum Amount,Montant minimum,module,Magento_Sales
Subtotal after discount,Sous-total après commode,module,Magento_Sales
Include Tax to Amount,Montant de l'impôt à :,module,Magento_Sales
Description Message,Description Message,module,Magento_Sales
This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.,Ce message sera affiché dans le panier lorsque le sous-total (après rabais) est inférieur au montant minimum autorisé.,module,Magento_Sales
Error to Show in Shopping Cart,Erreur à afficher dans votre panier,module,Magento_Sales
Validate Each Address Separately in Multi-address Checkout,Valider chaque adresse séparément dans l'adresse Multi-Commander,module,Magento_Sales
Multi-address Description Message,Adresse multi-Message Description,module,Magento_Sales
We'll use the default description above if you leave this empty.,Nous allons utiliser la description par défaut ci-dessus si vous laissez ce vide.,module,Magento_Sales
Multi-address Error to Show in Shopping Cart,Erreur d'adresse multi-à afficher dans votre panier,module,Magento_Sales
We'll use the default error above if you leave this empty.,Nous allons utiliser l'erreur par défaut ci-dessus si vous laissez ce vide.,module,Magento_Sales
Dashboard,Planche de bord,module,Magento_Sales
Use Aggregated Data,Utiliser des données agrégées,module,Magento_Sales
Orders Cron Settings,Les paramètres des commandes cron,module,Magento_Sales
Pending Payment Order Lifetime (minutes),En attendant l'ordre de paiement Durée (minutes),module,Magento_Sales
Sales Emails,E-mails de vente,module,Magento_Sales
Asynchronous sending,L'envoi asynchrone,module,Magento_Sales
Enabled,Activé,module,Magento_Sales
New Order Confirmation Email Sender,Nouvelles de l'Expéditeur E-mail de confirmation de commande,module,Magento_Sales
